date,stock_code,split,label_excess_ret_5d,pred_lstm,pred_anchor,pred_lstm_z,pred_anchor_z,selected_model,pred_v52
2024-12-27,688528,val,0.0025207852,0.0023620874,0.0009579872424067,0.6027930917675005,0.057857398980111906,lstm,0.6027930917675005
2024-12-30,600025,val,0.046019923,-0.00037778914,0.0009579872424067,0.31872118382821457,0.256818908288235,lstm,0.31872118382821457
2024-12-30,600051,val,0.03092682,-0.0040055662,0.0009579872424067,-0.10033345179778509,0.256818908288235,lstm,-0.10033345179778509
2024-12-30,600127,val,0.03456036,-0.001821652,0.0009579872424067,0.1519365620931585,0.256818908288235,lstm,0.1519365620931585
2024-12-30,600153,val,0.025763461,0.007863566,0.0076527863813458,1.270703077461215,0.9795171059935036,lstm,1.270703077461215
2024-12-30,600548,val,0.080381036,0.0049378574,0.0009579872424067,0.9327463256974079,0.256818908288235,lstm,0.9327463256974079
2024-12-30,600865,val,-0.12940688,-0.030216083,-0.0379021904161303,-3.127983273033807,-3.938106103424907,lstm,-3.127983273033807
2024-12-30,600967,val,-0.008665177,-0.0026635975,0.0009579872424067,0.054681091626224684,0.256818908288235,lstm,0.054681091626224684
2024-12-30,601222,val,0.044773217,0.0029830486,0.0009579872424067,0.7069409148758021,0.256818908288235,lstm,0.7069409148758021
2024-12-30,603237,val,0.033116113,-0.0090544075,0.0009579872424067,-0.6835391770429295,0.256818908288235,lstm,-0.6835391770429295
2024-12-30,603335,val,-0.112425216,-0.007839397,0.0009579872424067,-0.5431899290218112,0.256818908288235,lstm,-0.5431899290218112
2024-12-30,603341,val,-0.10315314,-0.015218958,-0.0030818857798896,-1.3956235804807673,-0.1792821444215155,lstm,-1.3956235804807673
2024-12-30,603658,val,0.022132723,7.0393085e-05,0.0009579872424067,0.37049196132781775,0.256818908288235,lstm,0.37049196132781775
2024-12-30,605090,val,0.06326485,0.00276421,0.0009579872424067,0.6816622584790102,0.256818908288235,lstm,0.6816622584790102
2024-12-30,605589,val,0.037014034,0.0006079823,0.0009579872424067,0.43259038934100225,0.256818908288235,lstm,0.43259038934100225
2024-12-30,688031,val,-0.06199387,-0.003157571,-0.0080391281498952,-0.002379163628655766,-0.7144124824706062,lstm,-0.002379163628655766
2024-12-30,688045,val,-0.023404103,-0.001339078,0.0009579872424067,0.207680029342654,0.256818908288235,lstm,0.207680029342654
2024-12-30,688133,val,0.025921457,0.00626263,0.0009579872424067,1.0857744997000045,0.256818908288235,lstm,1.0857744997000045
