date,stock_code,split,label_excess_ret_5d,pred_lstm,fit_start_date,fit_end_date,train_samples,val_samples,best_epoch,trained_epochs,best_score
2026-02-27,688031,test,0.13751692,-0.017198518,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,688045,test,-0.051644415,-0.002448678,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,688133,test,-0.07519019,0.005874172,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,688147,test,-0.09770339,0.025001973,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,688528,test,-0.01722938,0.00087693334,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,600025,test,0.10180031,0.0005752295,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,600051,test,0.03731012,0.0040800124,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,600127,test,0.081708975,-0.0057654977,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,600153,test,-0.02948139,0.00071518123,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,600548,test,0.023846995,-0.002784431,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,600865,test,0.003781172,0.010420099,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,600967,test,-0.07015328,0.0031190664,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,601222,test,0.084138684,0.0064510554,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,603237,test,0.01972679,0.002715692,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,603335,test,0.039474502,-0.0011360049,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-02,603341,test,-0.040090915,0.0022755414,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
